user_id	item_id
126506435	37134176
72894663	173058924
24469068	287193037
95987256	379680663
138156929	135069422
38023726	140890559
71313522	315368476
64339037	32995082
136318323	161517691
27172992	129286497
132768062	74616988
91157292	325633769
97089685	249831111
114587396	315368476
95063790	271880426
2986971	358664065
107046116	390634710
61384172	201330618
79048830	321618712
68093577	329765952
54088312	88937598
10576831	158965081
104209610	358664065
76921858	91960331
48846470	371810080
57018169	82665481
10783137	106392799
32661827	88746047
16566324	107955153
35837672	369407691
89966619	340994343
91087446	202770477
128026333	45699118
62802709	208600040
55106090	235352286
101279944	250041409
37421296	15168762
97043756	306931036
61369772	915390
138041955	303090144
137155978	385029308
50142000	39094850
45372612	260868950
48186969	279791488
5749689	304357675
114807085	160138295
912101	127252795
111817731	255420486
53789866	288368152
486163	196032688
115284046	329656282
104799870	379680663
55511176	385397500
6468804	261564756
21392235	210253091
12530901	345122907
70723885	301483273
18852087	204817491
54999740	212015497
97074118	385466119
16318328	352069295
132722660	51734688
66811701	218566088
23665487	381630808
61416923	240415754
1422292	386148627
40660663	113531579
42211894	304899545
58527017	51925054
105588210	362441436
105721047	152237032
110253150	190039406
139406836	165101425
60099691	38155452
136184281	63965101
59725448	65178527
108618152	275808208
9404406	292219918
114480950	20881241
16566324	258091745
15691421	68496323
27964433	308970424
122326012	196135465
21921341	61408824
55193702	139943427
65453186	110235330
90771747	75102881
39761508	99847553
53542923	322426193
78212651	204171468
102953382	394448742
35176265	230225358
124541179	82794412
73692267	69990114
92235730	1741884
67599588	125666923
44247443	103311711
33330200	310095999
16566324	152855043
38550938	402475252
94707257	195684081
16566324	397375793
129921371	385934899
118252812	178424117
36895925	307439565
33229091	349341555
113474231	318901493
61491727	315368476
34397731	78624378
103139753	181080317
137155978	69832882
107685204	186412403
66765945	349574482
127440303	48071393
101808570	158375352
65062947	219859019
103563600	17222670
102328785	405522
124541179	213928274
10783137	89568806
23773296	370024291
32427707	83518163
12860323	152080348
20000809	368355557
31466468	308514578
16566324	67163009
55787526	373980786
40083015	26290060
21071267	22034974
54486880	355794228
55124730	164144259
83592075	88503624
23160073	196996900
128972758	208261744
68285359	337314820
79154391	152528981
22736545	318782768
110719138	297241393
50763271	235095249
81695212	22672622
22210016	164536296
97074118	316816595
104673635	390572724
137209051	119776748
119651687	19377699
69913535	156669884
45934300	34206668
65030604	359367067
126891933	284163762
82566879	384063337
70615578	2039039
21392235	68327489
65020793	331269987
139011141	5277112
75009852	7929055
56576367	169179530
69253483	345143863
106223349	356773496
127715145	1741884
28683747	280808138
9800473	351532019
64176868	315119130
68285359	184332395
123874060	31416373
5241059	5583327
112901049	346021197
10411965	212519696
30628767	396946291
23163278	125666923
85947525	107026581
14112407	170080980
106790594	103682650
91173342	283678603
118123970	169151285
64564829	263763539
135195690	121202907
36840674	83213753
73745779	127963488
11043782	232171543
120518837	371810080
31282388	34216254
122135177	311770911
12764970	71435849
53750608	272073498
52906131	385934899
75432374	308721717
85876488	98510584
18263694	125666923
95003059	152516026
69646408	39334287
12201200	169891741
86901657	10147140
42484026	155892818
16749306	96646095
38162700	307439565
124947791	241949804
136674271	178278972
38289515	83440674
44247443	184087201
24533978	315119130
64258745	285949544
51542239	52728187
115151390	375037568
91949506	142185820
112421214	327378015
142092695	254656814
38501175	178504330
20582614	355202734
113535075	398589270
60156518	2039039
19757477	226489307
141166880	2039039
18228562	314868869
78676581	73847382
70370121	333086190
38688445	67623688
66935395	362473187
36948861	287196893
51609657	51497256
114324424	103004396
118524954	175011055
38890748	133563524
119801792	142168924
133861430	15819253
48320370	392580446
73149999	121694666
47647877	388762176
72703197	199691471
69009203	14590954
55379424	3225517
109389620	299040755
87846200	106912104
140423268	222031803
53859312	286623026
9496320	185977172
26490758	388998815
34097867	106728764
1819416	227559155
127476942	277137409
11331462	404335
112468868	349617792
123112861	143329643
128405137	167074648
64511841	396439431
123045326	80885278
81695212	393095403
62503915	50451830
55728446	296254951
28536762	378575499
81524845	130999049
13306821	307439565
50022860	217374160
41532449	154819574
92235730	250041409
78999204	238785059
8605884	256183722
29105782	237076315
67162811	234430486
74068118	212519696
88475263	295306824
131037332	6781756
30486316	39742766
58453708	17124397
122185692	3567533
129871619	257908781
18008592	21904387
120217011	374124398
87023530	402456501
106994527	92603861
89428086	69753444
68153299	75619008
90875923	11534602
120507700	95875607
129387601	342598663
131312966	321593539
9058926	227295042
4529544	21228142
138601631	84211581
46489503	290418014
49535765	95710675
70741074	198516001
113200002	272799807
114259517	388094170
90634885	32149591
60668639	245850225
55511176	213928274
23791785	128606768
106809134	391911269
107942909	305450808
81184299	2039039
20826378	243817051
46442556	209580300
126034199	383106601
127965731	225283272
105460282	96768188
115083991	333028913
92235730	158378601
22972217	75681830
59761985	240644369
4781470	376704077
100031246	82306583
28948171	99730977
93266609	71170173
127133379	67255529
86266195	86933872
2998482	389639144
127944730	318477152
101525795	164264092
75174830	58476918
131275607	184719331
70554519	143693437
13575339	344378670
12275814	390694551
50763271	95875607
16960580	61214192
116533398	393936911
71510653	183119117
123918890	333028913
9088531	7298010
101611366	371945762
44695665	80877800
46393972	300909857
58534516	177797364
21088342	321809149
114278076	103793903
97673094	294814776
1514700	192697150
7505051	322064532
25204806	349995865
138317049	385934899
141493356	2039039
140786807	16119491
63842439	84880044
141151702	65084869
68904225	270325627
52875542	82209287
77801093	318046521
87013798	184087201
8762077	400013716
67359678	29435299
90680989	134351417
87631637	371810080
142116931	209944629
37111206	182186178
65120151	146210047
15957080	285408498
65157454	404022099
43257908	308835708
123045326	116730171
78998130	18181984
124098007	366925286
8875679	168673946
62640147	224861726
51333781	125960042
26109575	309866644
71853644	212450194
66811701	365398869
70799424	329332900
96417485	383577831
138578404	259667885
37111206	2039039
107563495	159948161
30628767	364985630
51030592	64902354
92021244	181823650
98657438	229765583
57009116	229136545
41787131	57661436
66899157	244222187
39835135	332036115
34509335	376178151
75965366	142654607
70320845	138920985
73295713	157559376
44864789	114643022
82363368	47396585
3019721	113389976
53913223	350539620
138601631	310589979
137497100	276357017
103740694	1741884
110125541	356428966
18341899	249559819
110746935	231539764
54088312	241613454
15748454	193910336
54427312	331111185
98657438	139275009
109247852	190774778
9088531	68415679
88425717	212519696
14189	327378015
17343361	180220588
115410200	69905945
92506675	264372175
51002881	308050252
65351607	56600981
27964433	66138545
1782376	215390193
22630560	369644424
44362986	375221351
68934452	162223055
66247958	310254487
88728574	3553987
105620572	219985568
11515101	10436188
8249645	63682610
132730711	307792517
130476312	373866750
12109259	129491790
8626322	90627995
11679781	266490527
51212830	69184379
34254591	385070939
62228094	172143708
60037148	315119130
136479375	273577760
22894085	316555195
114863102	142719475
44866214	247156820
56576367	207449114
43387746	104054141
7991688	146243302
20122217	226678801
14023809	343728935
75009852	302096513
23346020	304622548
18865798	101935702
108130851	166468888
50301498	371810080
53521250	97544480
9840703	20669382
31633955	315119130
52826989	69538034
120762397	184698282
53340958	363517662
108897231	3204914
62689413	270744819
89885165	391784947
103941490	126968823
93832485	156593282
78468589	369918126
122900681	200893942
69920359	62243539
128189498	303205878
73292274	144547357
370389	354370213
44499424	388998815
72760977	8602331
126826183	200675310
84329454	297261023
86160621	198292381
56298878	60199819
100157213	155580935
103913118	375722405
116141615	156641612
9827163	257754441
74403130	129101089
101445535	328580466
31989010	397670044
118651814	337282953
84304181	276444677
44695665	212973449
46560609	160175118
132764467	86600596
140552379	108001216
93832485	301582990
100073680	235400074
51152377	2039039
116603687	152481824
101795536	220436274
60425835	343653260
27764271	230340670
90828838	79847105
105885815	178522097
74080967	386992271
3238237	125666923
134594664	263910242
140908669	263106000
20472709	150429306
57176655	35538789
24017984	87144474
20826378	213280235
117618554	330088331
113485554	212451688
91157292	196746491
42395076	356538574
67908886	315119130
115696705	305878715
68586888	256208588
75271018	184666523
117579292	265290223
55759756	127963488
101187919	171222320
122409101	283786012
21288191	355434012
83479164	240474756
43877627	208198631
29433789	74763299
109176422	95420279
96224665	56337537
69943100	83039578
2998482	15667384
128898826	393842950
7209055	79486578
63686190	95710675
51036872	340658714
76055148	366320763
95818348	204348784
111276450	399139326
140852627	285216613
86312760	109344969
10190003	347429332
115273569	211775133
72890984	375360200
91299731	143054991
105721047	385467602
19779773	256731952
68615687	2039039
49544981	387620610
104457689	208539045
14851283	233201401
68722425	275796767
23160073	79464733
72481625	370520473
93832485	288911181
12079551	251702236
4864575	325689733
84911373	117850055
102870624	373301675
127889810	396052447
66426479	362797016
74162881	97014103
131037332	115019964
131994240	264363928
36522944	202377294
66576378	69432636
80870503	245503755
60747371	19746198
107536858	397670044
91676232	385136950
30371419	25018020
14452810	292117405
107855619	235486608
25204806	263966865
94084398	301852033
42778569	161591464
123954969	325723812
113412511	108533744
6128225	355542977
101741297	312318412
60747371	346517318
123123616	282632922
79048830	404376397
129941952	260468927
56152135	197684907
53615506	99064172
65934408	32642119
105885815	270889505
41509394	87271263
38741183	39622653
64140427	100172130
14971049	163740734
2998482	317012356
86358369	349151761
107483912	135451478
99327792	353037260
76688466	375568020
61811929	193880066
44775302	399659405
96625431	254764212
97542057	158543476
130113402	120407828
55059482	31429827
582918	179621624
40581285	201014813
35147519	307439565
805486	120819611
4449334	182789095
29155221	20881241
111655624	130651071
135789025	319247029
125943859	287315
126631652	339392989
130935026	372428640
28458065	162465894
74882677	339847446
117103892	28493010
24727826	165002020
40900826	50228869
86360416	117916536
124025126	355758420
131275607	370473869
126899444	350674375
60747371	295844628
33592184	226348943
140671479	388538435
90917013	211144317
128991213	210825839
60837747	79637717
120466731	299941043
30545501	79362280
122580879	336259440
88048604	198602046
95063790	269655513
36204044	224049950
89052184	152468822
102673279	145722230
92336466	178789856
6504653	79227922
60037148	1741884
2778338	228628861
140511553	287045289
28203383	61910211
135720632	209402935
85860679	365600099
24183155	393072008
116963124	1741884
11444752	335976712
139830922	90504678
4654890	55169255
77976193	249480376
22014225	178098472
59992645	227069870
51297074	358664065
60797677	111896123
47769634	377086296
56152135	218485160
102214620	350319800
58597235	66240148
130665496	160886151
131759738	261648778
60140693	122231601
69396575	20609118
47577165	303427075
29186712	61362603
64479703	318703108
112468868	357223834
105460282	277765896
109604421	320677572
33634279	368278870
131853361	209402935
45955281	285084503
129826122	166400776
96113369	196144871
51631563	367026375
57840862	280409942
31262852	34319477
100903781	399351300
74543374	258852928
124760152	126272661
139830922	137787943
34499927	216633590
131951595	28811455
100405550	275081582
67004768	127282050
101476164	27640450
5068751	112295567
118983426	212812729
53149355	196174910
831053	281272707
100195094	295802361
65286600	210424414
118061452	245825208
126146633	318169367
90875923	303222330
68612484	281253645
107115912	370675499
72858883	82666437
9827163	138014994
116173197	90469837
31787467	353677981
11262422	230809647
106537459	374635077
118337617	51417616
140125125	306785113
4068311	170478240
40219401	362141947
30402500	326486745
108012775	229829564
59109668	334526763
83547725	147358654
132015251	294945953
105067959	329012575
57075917	323772601
138445357	253462825
10658052	83788474
30082725	219626579
94067984	311674876
54126507	369569155
132223889	299596869
87961194	39987312
139650944	154263355
119766542	252980932
92324631	245844645
107781101	144008502
114646355	310254487
127296084	217839179
136962887	199097849
43954134	141446813
25204806	393180391
69922504	170433384
112950366	111382078
116141615	153445274
120931860	169992467
4749669	264249560
51609657	129327554
62857702	257628234
4562247	217277046
93782685	395246263
80995307	390732341
38741183	167074648
65850383	242763705
141072605	130330178
115288521	245655307
97470216	177445644
25926652	353529808
102582069	212296794
74985656	40959769
16675898	14325684
69177458	304131011
27351553	197710471
80700721	190862129
35633308	125666923
74583199	164744187
125246672	349279486
121409675	135069422
25926652	174264856
42294095	58999797
127567497	125666923
40581285	225988839
80870503	327895583
141689523	197286723
131689658	38932108
15404111	17504548
131924334	136026385
94945169	219191655
14703866	166423061
49730786	69184379
113372223	251175255
64265803	192689040
4688642	133124112
107697374	292454294
109474858	6775551
5723020	159891668
118309764	83023547
97791330	57766428
134383545	171297748
98469993	68000960
119338206	123405281
119711923	155028830
83807834	300076409
19834912	254011390
2998482	219701778
32775420	257754441
68812346	371810080
62640147	101276445
122014271	38221984
78313261	280356798
137299137	169613039
31989010	382417631
46869726	283702493
126216170	315368476
96823152	16119491
106810016	386040162
121381686	19664699
126249589	56231043
58330201	392352591
54953577	148399399
110438513	331804985
68493446	364985630
16653860	186214459
76485969	67692129
91309133	20781714
135806948	284783407
138891849	311234607
119922617	78358119
138171274	346570203
6311058	236015926
24588872	341946171
53088133	116618448
24653392	175677547
106666176	167170247
135962792	101276445
138212199	50149009
26680423	86486114
116013293	82077840
12002880	35763494
50964678	173036134
47998910	21731007
57326434	237908618
43878436	399716329
141299980	331684471
55409856	342353139
68010960	320573274
36469324	340164930
125078467	143036047
44998371	310254487
86532718	117820021
57160770	374214353
62780389	370757635
116603687	292251702
31262852	218079763
121351434	47529646
122303091	379813009
135058606	9223399
24017984	286910788
90964452	75513053
61181549	259937828
66708114	317922936
99524420	159354698
44695665	15328304
65177570	47657245
126549060	383065044
59278185	119930041
97164767	57798780
66426479	320683287
35147519	182186178
133333631	166807251
138127836	223240484
134622872	74696919
100011562	203095924
129575933	123028537
99761647	66526309
88770481	41832001
133335362	286855739
64497154	123339153
10977744	37137946
101870569	76737428
5785016	70840156
14027541	14050236
70475011	267499413
56298878	108111914
72798718	374214353
13526109	76529462
120273790	249144126
94483216	382358582
122326012	130201079
127442217	277975897
1085362	176944517
120918052	40667534
65949994	291965650
40197205	164027294
104457689	313313658
14856363	353381230
15957080	99847553
61959217	385466119
57941102	266875006
134266199	80233719
82616341	92355002
50520653	164598583
79944577	3769623
90622514	91823683
67033601	233586350
91223737	362592092
76038737	125666923
81256529	83562755
121787394	394427694
96288185	14071793
41241342	62858944
52486517	134594459
21088342	126902916
19938349	212989857
141061342	400607487
59735930	160973744
42294095	93028855
86080764	91227460
92842255	85845832
115288521	61890036
40913170	157447177
24996175	373596714
6978763	307426669
69446440	356300437
58590071	363640652
90062993	198226349
14215867	14036194
42185827	24874327
113769573	307792517
28581050	117850055
139570580	329948835
117002972	160666941
75828535	268448849
50475384	283896068
33858369	89741643
94405080	294167986
37240545	10332193
65946432	73946032
83807834	93460626
42294095	306056677
21992202	163146290
41137671	245051277
99562119	85517920
86763689	62811945
70203672	160977723
27707447	62504087
113981750	144278677
52811934	252710618
72534743	169540009
82682641	336267486
138920107	278749895
4528770	333255414
90964452	103906363
45447347	206548095
48598037	168011781
137155978	194251322
137155978	151782960
32309206	145590744
73208528	125666923
118192330	82062962
68469111	74427922
103563600	337164027
13453822	136444548
34054701	198953414
3075839	182002284
52486517	186550116
102582069	148007340
42614253	202353897
131573762	135060625
89204521	228892922
2274758	73598874
11722174	272190554
83112892	353455930
10783137	92035076
38282058	73291841
140786807	377388354
59725448	83113160
10674197	114161336
139317829	83516419
6983232	60414521
30934219	171411926
46307224	335309109
59918852	140784508
19945186	193143819
99751583	102278102
12232284	314089541
55069172	316593413
126567780	61692775
25204806	262063296
24958330	376281819
91628790	303205878
70430793	295496890
132716316	327663755
55641799	339646049
115632499	297651551
45850446	171315964
7057417	231811360
52787954	354420308
138427312	333028913
104975488	172190842
112209895	235192603
115825989	310083951
114499905	308877297
129298981	308296384
65455333	181630953
110368049	107592948
44884407	45198262
141363270	18217037
58513615	189217133
12198487	212519696
103936654	48785821
114324625	113790448
113339466	2440967
124764929	181030100
106506389	345122907
121962793	128385083
27764271	275009505
14035214	155660120
64093720	164890103
81781423	394283124
93828082	2039039
101295515	97183212
124494358	302664647
25747654	331111185
100347784	223578741
133287340	371810080
26534588	294647744
8431708	34338008
125842433	364668235
132737997	381340386
94778501	344378670
59274405	224861726
76323791	349001486
33721021	84011600
57598505	348722171
23747518	133251160
12983452	19903598
44695665	134331456
79275504	355737934
122296108	174550797
60331308	259470364
138361094	134072892
126753815	381693863
42334747	358442312
83112892	205368035
86963151	17776401
137239028	190291895
94003241	622520
131037332	104042163
108759275	120854632
88849665	57614293
121432118	10340498
58417763	112617920
76704351	37904335
23991427	183480098
31192409	158860251
138361094	225405434
89656845	239471915
69619575	81761602
34850010	190939998
7905990	2416521
62189117	156641612
113867525	158876078
28115870	178504330
34646687	24411184
10350173	363103977
88945326	201519088
52327894	114952235
43819557	397111620
65946432	300930741
67859867	179307802
20056956	225234025
980881	391968019
102727508	350319800
41505431	159588389
136902645	106925858
104310990	96924317
91533931	144625473
92328742	127141696
46566345	299797406
29187541	245850225
110565194	377367347
120752065	93252173
70633625	269976923
119553853	213047645
85612712	362528825
81239441	209628986
128991213	18595149
101295515	206625982
35246920	199249620
111212520	404376397
131795355	383099517
48639613	34223154
14555981	2039039
140998700	315119130
46468339	165093674
84103209	271822550
25777570	346917040
81616626	402631929
121234681	311674876
45482215	272203002
14439286	202334778
111808734	221488955
42294095	300368124
135804362	203153956
2468408	380657259
37796273	163257681
100842358	134452778
137155978	323033333
48639613	388933229
70572101	72056318
24516057	318825684
30331475	404376397
119167472	200780109
30296563	369918126
3381688	302870992
139057748	163611893
1009704	124039390
8334497	25818711
120931860	312631964
13395532	374214353
310455	277808271
9469669	374214353
30981761	113574685
37240545	168341639
128756561	296529716
42294095	248311271
70489829	309687952
16806298	79494749
31583243	319043545
41414322	315368476
100087984	256471402
21879526	397440560
11542953	108778123
1832102	334087668
91265622	210922337
119766542	244970237
138988020	109328257
68737287	201014813
62189117	289418240
96542640	240635680
106442654	244209476
116141615	91248181
13906757	327378015
50738526	306955836
17856820	390562188
79048830	158440645
39413182	303019227
30981761	96501821
48182597	104202558
26295663	94882776
78620146	395018297
43172946	46396414
68134769	177237914
108180586	178445621
131549101	78386628
2276495	228645114
60613740	37428212
70098638	8820743
60037148	393141370
64479703	208382065
13788472	101987075
114181995	348299872
44848025	108542105
80808490	180891712
116547753	128764783
51142348	190812371
108678586	175235255
38272966	339550300
129762399	80123266
41521179	110096155
30131130	359820546
121280880	1293843
138668695	198292381
74511149	285408498
91299731	144482057
12969664	278641511
19005491	171297748
23543206	212646270
11202977	369875217
50539419	394980754
16430340	211831467
75576391	67860805
138212199	344221272
132651783	243681972
86907069	13821776
125078467	299603751
97664814	23543125
137155978	211375934
138171274	9243282
138563573	125509498
122874029	385603344
52991570	365635768
121280880	203513297
30124527	333028913
60294844	145235722
47640037	308451606
104723759	217693926
36983261	354190704
71658357	188280995
7869206	15868112
14607338	16606019
25235185	326861458
100389	263427962
94384547	340389488
136421501	20437359
51846962	238064299
63779194	210007276
110788886	288106867
37106476	137208509
57001902	35618609
73527627	281760327
15760092	135220312
44695665	235431660
96404551	193469517
138424707	352017021
138040138	58241270
73715500	283721259
108002693	139090025
140135894	257752902
100202237	238662769
60264415	391170420
54574235	271595022
52897897	213012452
93042320	386068909
113325276	40411828
73861294	149335433
28164836	269282740
133369160	68221811
70649284	133850468
88032948	167571595
55621822	213985048
58262787	50204218
108612099	309120879
102088209	49623326
40863551	306322687
53361803	344188251
4384613	107947448
76470486	365042983
30194051	260478054
134092923	78123975
93782685	126166773
22743047	233106687
130327160	203055087
54340712	92197021
116297739	371810080
69840665	22039007
46711382	328435125
86901657	153155261
65351607	233876573
18563907	367358704
36323841	227169013
129416672	156394710
94483216	300483076
2274758	389965378
120202787	205580751
80964530	369532623
35326890	249691289
86268883	392671873
116437142	156593282
114385263	182755122
137239028	183956537
81331726	229829564
90409272	2432119
59242869	269163846
65598453	314041390
121714944	343072184
72922148	228285888
60830427	26452000
28948171	265400515
117947793	281074675
14363513	1919090
68950336	333023527
38366442	148482132
52991570	213986098
136061632	232030559
14603177	64712806
93811447	117807825
116145958	175738819
56686190	101650796
52492150	347985512
78770262	243668076
56273793	193278249
31162545	300656251
98028993	374214353
10783137	346912060
93897888	340366882
120931860	355371764
135199955	368604628
121728521	105572946
64609495	112020654
59735930	26968346
72780693	94271838
102582069	43737827
43673193	34155893
101427295	185842187
68563509	41666367
26943778	116256029
32345045	386068515
97990668	163380047
94718680	44708455
104032553	271055901
22097007	164598583
2237195	91626280
121684049	167074648
95237759	380378580
11738401	354812203
36240402	363867273
5090986	303888087
24017984	152266016
64479703	194701908
59326790	335309109
64479703	299762474
68477277	82405591
67687061	9060541
15287658	112076106
125735039	37137946
129298981	301444118
34163245	157615871
121651370	161303549
12238240	117547812
38048606	177912248
109683293	321524642
51430961	104139472
96172312	100569383
137814650	81339323
75543640	12570931
116550190	274296282
65351607	168386444
99673093	34172900
29306605	322311611
72713797	53478861
130449889	210433566
35836032	10146944
63708659	183313945
122799478	274320430
141273122	205782620
42855376	213560682
141660886	85429821
68385345	101276445
980881	162218704
124541179	359782561
136672026	314041390
40526630	38987437
25331864	186911806
23563100	362655301
45071140	354683154
5402882	171265740
131270645	3265513
93832485	240149151
41748080	324663495
67340010	397832896
111460972	172433161
77863792	328246506
116141615	43694559
18030605	248070235
4541478	310121536
7112573	73159894
95676923	180382928
74028965	189224903
110998270	128838432
94139846	90170492
128823049	172052359
44690059	280439287
52826989	74152614
12032150	260156083
74714986	304899545
53284966	226907494
140207395	131113998
48137543	207662183
130171682	84370486
136184281	550103
55277420	363207763
69342979	327101790
69510256	181630953
22743489	368060624
45744673	12812764
48702257	346860249
77478940	328299712
47773032	173353411
103837655	57277948
42767381	390711243
134582567	265553864
137155978	357464913
12244260	125666923
126204968	117940308
119516693	235419383
114305645	189362760
134915526	125666923
130463595	167074648
55638221	289394802
62673614	390258216
62923557	305669217
36538823	357441087
4987394	137842348
17961400	133652313
86071348	245149884
50170186	333028913
139830922	40474493
78235278	21573829
41241342	128529490
119301601	19608145
21065848	153170033
33212020	85794087
114852661	117850055
4531215	369170393
35142794	318477485
24017984	276056761
7482891	78487883
135989472	136444548
102285704	279385597
128448079	120854632
21797367	307268357
86963151	376345365
10283871	83734929
119875019	258451239
126681359	325308387
70633625	343299064
56214697	384299441
110886421	207845594
980881	212049402
137155978	279602781
141593297	310589979
30150589	207689491
116313257	348000231
137155978	222418477
78060823	394921729
96552195	366412239
27527621	202166530
50047457	362218920
77224703	22359736
59820316	325918849
95281627	112068956
11585406	205015444
58819732	224276846
120864357	34223154
94260220	111719135
80933989	290386062
90472313	126684889
138306941	2834708
139043162	354190704
14422212	181999937
29320354	104069121
133649196	268892171
56298878	401641925
61811929	39804932
50761857	317352403
38127975	25339125
1267772	54523657
119496409	336444837
5684971	29542877
62189117	391528720
56703394	26452000
140683143	86230403
106086951	249060634
105059847	313346268
49178380	89472776
36840674	124707461
59735930	386052773
112463276	347221497
130367940	34902482
23835190	311172202
142010451	165101425
107418313	130622659
129880722	287057676
93642478	145688821
38690272	55046327
21921341	259756933
98131160	205081227
140161285	65482073
85171049	916017
116141615	280552334
104225113	311674876
128817480	315544285
3034940	141249663
980881	390752204
108020953	30853782
110475236	228058625
69177458	38218347
126667948	236806356
101295515	400896361
45667235	93998083
133854282	78994855
44884407	272538799
102101536	358442312
69177458	356862387
28114379	116463280
84935117	404069804
18016199	198292381
130486108	131882856
87946333	85482082
91219020	284852390
35647221	210028911
28716016	122167519
92715299	143339862
38916170	253290566
11262422	94910443
100505748	218221348
110454628	293367052
93125487	358789339
97444376	388536578
20237378	114882116
6873091	23593168
66365009	42721275
85711047	193202021
70827531	130554921
9962703	314041390
30785187	5725476
25478513	385934899
128320449	180649035
117257960	231426647
141632374	7725991
93844571	185857220
141111005	72490819
8893926	264557803
36720062	176407934
53257733	295122756
121237772	326420440
43767799	123339153
11262422	42973804
132730711	364743372
14561156	117560509
1139959	302295194
30388944	232192806
117223775	186741214
32248058	99861086
111838190	214887026
78494952	269656009
52825700	292511422
73263597	144353269
10350173	353699746
49795976	301013690
58581899	365155321
75576391	388933229
71325324	117050239
115907319	386327801
94661884	324001147
100600162	39174202
121663201	98299027
103330485	140772475
70424895	35637890
13527408	2039039
29373138	224776899
137317808	170742994
119809165	95482251
34175951	198423461
56298906	44881928
125370912	346225433
42319195	390796103
34564039	305799510
99301151	186911806
125696522	184081436
74687652	93457624
10260165	267923843
42652238	377482897
28893642	49568917
22389954	27646175
43060824	96944346
115729406	88201660
127133379	377074348
5453696	333028913
112784653	275468126
139153042	309906509
131203872	56508422
122841938	57634987
48467618	113282086
79566134	395830798
141934549	165101425
119290613	349581946
25926652	116998041
104310990	34595487
91299731	336684205
20447425	62743992
98657438	319022130
71917189	268579550
126429112	227860944
126429112	97767953
94372680	303205878
65762577	295409359
131559780	371246765
73692267	241471585
51781314	322959299
85751816	173446824
138212199	63532472
23761853	389847337
68611707	112029869
54752887	163815765
56979418	314657555
96820964	165794971
2720147	348503320
88485381	116856409
142376548	73245380
77833422	165101425
52826989	348566244
128888831	366460848
33565770	198292381
80940836	176757332
69163816	244741274
88758704	143693437
30526815	349051058
62246764	367527158
1665992	28113767
77087206	373966236
57169077	362815508
119186000	315591159
48530911	45322904
36144987	16322108
78411858	169709501
96048112	143822604
18593700	223578741
44884407	279088007
8915275	309493462
89734021	324673293
58819732	301444118
16452075	257977863
103754390	396625063
118413107	118801793
41031281	15774744
66390699	294177092
134707312	325226163
129871619	125010350
56931148	909151
1160131	124666497
18644438	49309642
30529689	31238685
20295733	400525892
104996499	232071153
980881	282804241
126850333	344118003
38550938	281133074
52229726	347844384
129079201	102343850
